timestamp_iso,timestamp_unix,elapsed_sec,beacon_id,mac,rssi
2021-03-27 01:57:56,1616810276.361526,14.491425,beacon_1,C0:C9:38:AE:59:96,-81
2021-03-27 01:57:56,1616810276.364295,14.494195,beacon_1,C0:C9:38:AE:59:96,-90
2021-03-27 01:57:58,1616810278.573897,16.703793,beacon_1,C0:C9:38:AE:59:96,-88
2021-03-27 01:57:58,1616810278.576719,16.706618,beacon_1,C0:C9:38:AE:59:96,-84
2021-03-27 01:57:58,1616810278.579497,16.709397,beacon_1,C0:C9:38:AE:59:96,-83
2021-03-27 01:57:58,1616810278.582253,16.712152,beacon_1,C0:C9:38:AE:59:96,-81
2021-03-27 01:57:58,1616810278.584960,16.714860,beacon_1,C0:C9:38:AE:59:96,-86
2021-03-27 01:57:59,1616810279.088405,17.218301,beacon_1,C0:C9:38:AE:59:96,-79
2021-03-27 01:57:59,1616810279.091208,17.221104,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:57:59,1616810279.093968,17.223868,beacon_1,C0:C9:38:AE:59:96,-82
2021-03-27 01:57:59,1616810279.096218,17.226119,beacon_1,C0:C9:38:AE:59:96,-79
2021-03-27 01:57:59,1616810279.098281,17.228182,beacon_1,C0:C9:38:AE:59:96,-79
2021-03-27 01:58:01,1616810281.909076,20.038971,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:01,1616810281.911903,20.041801,beacon_1,C0:C9:38:AE:59:96,-82
2021-03-27 01:58:01,1616810281.914665,20.044564,beacon_1,C0:C9:38:AE:59:96,-84
2021-03-27 01:58:01,1616810281.917430,20.047330,beacon_1,C0:C9:38:AE:59:96,-89
2021-03-27 01:58:01,1616810281.920209,20.050108,beacon_1,C0:C9:38:AE:59:96,-82
2021-03-27 01:58:03,1616810283.780257,21.910151,beacon_1,C0:C9:38:AE:59:96,-91
2021-03-27 01:58:03,1616810283.783082,21.912980,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:03,1616810283.785841,21.915740,beacon_1,C0:C9:38:AE:59:96,-84
2021-03-27 01:58:03,1616810283.788606,21.918506,beacon_1,C0:C9:38:AE:59:96,-87
2021-03-27 01:58:03,1616810283.791474,21.921374,beacon_1,C0:C9:38:AE:59:96,-86
2021-03-27 01:58:04,1616810284.947526,23.077421,beacon_1,C0:C9:38:AE:59:96,-81
2021-03-27 01:58:04,1616810284.950303,23.080202,beacon_1,C0:C9:38:AE:59:96,-77
2021-03-27 01:58:04,1616810284.953074,23.082974,beacon_1,C0:C9:38:AE:59:96,-83
2021-03-27 01:58:04,1616810284.955914,23.085815,beacon_1,C0:C9:38:AE:59:96,-83
2021-03-27 01:58:04,1616810284.957747,23.087648,beacon_1,C0:C9:38:AE:59:96,-85
2021-03-27 01:58:07,1616810287.166350,25.296246,beacon_1,C0:C9:38:AE:59:96,-74
2021-03-27 01:58:07,1616810287.169163,25.299062,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:07,1616810287.171958,25.301850,beacon_1,C0:C9:38:AE:59:96,-86
2021-03-27 01:58:07,1616810287.174460,25.304361,beacon_1,C0:C9:38:AE:59:96,-82
2021-03-27 01:58:08,1616810288.630968,26.760863,beacon_1,C0:C9:38:AE:59:96,-88
2021-03-27 01:58:08,1616810288.633796,26.763695,beacon_1,C0:C9:38:AE:59:96,-87
2021-03-27 01:58:08,1616810288.636576,26.766476,beacon_1,C0:C9:38:AE:59:96,-76
2021-03-27 01:58:08,1616810288.639417,26.769316,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:08,1616810288.641792,26.771692,beacon_1,C0:C9:38:AE:59:96,-81
2021-03-27 01:58:09,1616810289.747534,27.877430,beacon_1,C0:C9:38:AE:59:96,-90
2021-03-27 01:58:09,1616810289.750314,27.880213,beacon_1,C0:C9:38:AE:59:96,-88
2021-03-27 01:58:09,1616810289.753177,27.883076,beacon_1,C0:C9:38:AE:59:96,-79
2021-03-27 01:58:09,1616810289.755476,27.885376,beacon_1,C0:C9:38:AE:59:96,-72
2021-03-27 01:58:09,1616810289.757544,27.887442,beacon_1,C0:C9:38:AE:59:96,-79
2021-03-27 01:58:11,1616810291.364166,29.494062,beacon_1,C0:C9:38:AE:59:96,-90
2021-03-27 01:58:11,1616810291.366944,29.496843,beacon_1,C0:C9:38:AE:59:96,-84
2021-03-27 01:58:11,1616810291.369750,29.499649,beacon_1,C0:C9:38:AE:59:96,-72
2021-03-27 01:58:11,1616810291.372526,29.502426,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:11,1616810291.375323,29.505222,beacon_1,C0:C9:38:AE:59:96,-74
2021-03-27 01:58:13,1616810293.433242,31.563137,beacon_1,C0:C9:38:AE:59:96,-76
2021-03-27 01:58:13,1616810293.436061,31.565960,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:13,1616810293.438856,31.568755,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:13,1616810293.441674,31.571574,beacon_1,C0:C9:38:AE:59:96,-79
2021-03-27 01:58:13,1616810293.444430,31.574331,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:14,1616810294.399416,32.529312,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:14,1616810294.402214,32.532113,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:14,1616810294.404986,32.534886,beacon_1,C0:C9:38:AE:59:96,-79
2021-03-27 01:58:14,1616810294.407757,32.537656,beacon_1,C0:C9:38:AE:59:96,-73
2021-03-27 01:58:14,1616810294.410562,32.540463,beacon_1,C0:C9:38:AE:59:96,-74
2021-03-27 01:58:15,1616810295.968315,34.098207,beacon_1,C0:C9:38:AE:59:96,-81
2021-03-27 01:58:15,1616810295.971122,34.101021,beacon_1,C0:C9:38:AE:59:96,-76
2021-03-27 01:58:15,1616810295.973879,34.103778,beacon_1,C0:C9:38:AE:59:96,-89
2021-03-27 01:58:15,1616810295.976688,34.106587,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:15,1616810295.979418,34.109319,beacon_1,C0:C9:38:AE:59:96,-77
2021-03-27 01:58:16,1616810296.834483,34.964379,beacon_1,C0:C9:38:AE:59:96,-81
2021-03-27 01:58:16,1616810296.837329,34.967228,beacon_1,C0:C9:38:AE:59:96,-76
2021-03-27 01:58:16,1616810296.840105,34.970005,beacon_1,C0:C9:38:AE:59:96,-77
2021-03-27 01:58:16,1616810296.842954,34.972853,beacon_1,C0:C9:38:AE:59:96,-79
2021-03-27 01:58:18,1616810298.198948,36.328843,beacon_1,C0:C9:38:AE:59:96,-77
2021-03-27 01:58:18,1616810298.201772,36.331672,beacon_1,C0:C9:38:AE:59:96,-77
2021-03-27 01:58:18,1616810298.204551,36.334451,beacon_1,C0:C9:38:AE:59:96,-75
2021-03-27 01:58:18,1616810298.207311,36.337211,beacon_1,C0:C9:38:AE:59:96,-73
2021-03-27 01:58:18,1616810298.209375,36.339276,beacon_1,C0:C9:38:AE:59:96,-76
2021-03-27 01:58:18,1616810298.813656,36.943551,beacon_1,C0:C9:38:AE:59:96,-90
2021-03-27 01:58:18,1616810298.816476,36.946376,beacon_1,C0:C9:38:AE:59:96,-75
2021-03-27 01:58:18,1616810298.819351,36.949247,beacon_1,C0:C9:38:AE:59:96,-81
2021-03-27 01:58:18,1616810298.821579,36.951479,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:18,1616810298.823653,36.953553,beacon_1,C0:C9:38:AE:59:96,-66
2021-03-27 01:58:19,1616810299.226906,37.356801,beacon_1,C0:C9:38:AE:59:96,-67
